latitude,longitude,hour,SO2,NO,NO2,CO,O3,wind_direction,wind_speed,temperature,humidity,pressure,solar_radiation,rain,Air_Quality_Class
43.529806,-5.673428,16,40.0,311.0,114.0,1.41,5.0,4.0,0.1,14.3,56.0,1018.0,20.0,0.0,Moderate
43.529806,-5.673428,17,39.0,438.0,141.0,1.96,6.0,132.0,0.17,13.6,61.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,18,36.0,423.0,146.0,2.03,6.0,135.0,0.1,13.1,64.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,19,28.0,371.0,131.0,2.04,6.0,134.0,0.1,12.7,68.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,20,23.0,225.0,112.0,1.56,6.0,134.0,0.1,12.6,64.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,21,23.0,213.0,103.0,1.44,5.0,114.0,0.1,12.5,62.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,22,24.0,207.0,101.0,1.5,5.0,136.0,0.1,12.1,64.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,23,16.0,164.0,87.0,1.4,6.0,136.0,0.2,11.3,66.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,24,22.0,100.0,72.0,1.04,4.0,136.0,0.1,11.7,63.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,1,15.0,20.0,48.0,0.65,6.0,135.0,0.1,4.1,72.0,1019.0,5.0,0.0,Moderate
43.529806,-5.673428,2,13.0,25.0,44.0,0.63,5.0,136.0,0.1,3.2,74.0,1018.0,5.0,0.0,Moderate
43.529806,-5.673428,3,20.0,17.0,44.0,0.6,5.0,133.0,0.11,3.0,73.0,1018.0,5.0,0.0,Moderate
43.529806,-5.673428,4,9.0,4.0,30.0,0.54,7.0,136.0,0.13,2.3,75.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,5,8.0,13.0,35.0,0.54,6.0,133.0,0.2,2.5,75.0,1017.0,5.0,0.0,Good
43.529806,-5.673428,6,12.0,66.0,55.0,0.62,5.0,137.0,0.44,3.3,71.0,1016.0,5.0,0.0,Moderate
43.529806,-5.673428,7,17.0,168.0,75.0,1.26,6.0,135.0,0.28,3.6,67.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,8,18.0,229.0,93.0,1.36,5.0,133.0,0.38,3.8,67.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,9,28.0,490.0,152.0,1.88,7.0,135.0,0.1,5.1,67.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,10,29.0,446.0,145.0,1.98,7.0,158.0,0.1,7.7,63.0,1018.0,5.0,0.0,Poor
43.529806,-5.673428,11,29.0,335.0,129.0,1.69,6.0,24.0,0.12,10.7,57.0,1017.0,5.0,0.0,Poor
43.529806,-5.673428,12,30.0,262.0,105.0,1.87,7.0,5.0,0.23,11.6,62.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,13,27.0,111.0,75.0,1.4,8.0,6.0,0.15,12.3,69.0,1017.0,5.0,0.0,Moderate
43.529806,-5.673428,15,24.0,408.0,135.0,2.36,5.0,291.0,0.1,12.1,74.0,1016.0,33.0,0.0,Moderate
43.529806,-5.673428,16,23.0,333.0,125.0,1.9,5.0,134.0,0.1,11.7,78.0,1016.0,38.0,0.0,Poor
43.529806,-5.673428,17,30.0,554.0,165.0,2.81,6.0,134.0,0.1,11.4,78.0,1017.0,18.0,0.0,Poor
43.529806,-5.673428,18,30.0,517.0,155.0,3.09,7.0,117.0,0.1,10.3,79.0,1017.0,17.0,0.0,Poor
43.529806,-5.673428,19,27.0,437.0,143.0,2.6,6.0,135.0,0.1,9.4,78.0,1018.0,17.0,0.0,Poor
43.529806,-5.673428,20,31.0,530.0,164.0,2.82,6.0,134.0,0.1,8.6,76.0,1019.0,17.0,0.0,Poor
43.529806,-5.673428,21,32.0,533.0,169.0,2.68,6.0,225.0,0.1,8.3,73.0,1019.0,17.0,0.0,Poor
43.529806,-5.673428,22,26.0,341.0,125.0,2.29,6.0,134.0,0.1,8.4,68.0,1019.0,17.0,0.0,Poor
43.529806,-5.673428,23,21.0,177.0,93.0,1.58,5.0,224.0,0.1,8.8,63.0,1020.0,17.0,0.0,Poor
43.529806,-5.673428,24,20.0,37.0,63.0,0.56,5.0,315.0,0.11,9.6,58.0,1020.0,17.0,0.0,Moderate
43.529806,-5.673428,1,27.0,36.0,52.0,0.81,6.0,272.0,0.1,3.7,78.0,1024.0,5.0,0.0,Moderate
43.529806,-5.673428,2,21.0,28.0,47.0,0.6,6.0,156.0,0.1,3.1,78.0,1024.0,5.0,0.0,Moderate
43.529806,-5.673428,3,29.0,19.0,48.0,0.56,5.0,182.0,0.25,3.3,75.0,1024.0,5.0,0.0,Moderate
43.529806,-5.673428,4,29.0,22.0,47.0,0.52,5.0,271.0,0.1,2.8,75.0,1024.0,5.0,0.0,Moderate
